category,name
fantasy_factions,The Noble Keep of Fall
fantasy_factions,IonEshKaGon
fantasy_factions,The Forsaken Coven of Bright
real_inspired,Silent Citadel Orin and the Sable
fantasy_factions,The Forsaken Forge of Lowgate
fantasy_factions,The Ironclad Grove of Fall
fantasy_factions,The Eternal Coven of Highmere
sci_fi,Star Harbor Southport
sci_fi,Sacred Thorn Westfold
fantasy_factions,Feral Spear Yar
real_inspired,Azure Eclipse Pelor 27
fantasy_factions,Emerald Briar Ithil
fantasy_factions,Emerald Lotus Highmere
fantasy_factions,The Forsaken Spear of Stonehelm
sci_fi,Emerald Phoenix Rhon 50
real_inspired,Radiant Harbor Silverfield
sci_fi,Feral Hammer Goldcrest
fantasy_factions,The Obscure Hollow of Westfold
sci_fi,Storm Banner Epoch
sci_fi,LoVelNarQuil
sci_fi,Azure Harbor Yar
sci_fi,YsLoMarEsh
fantasy_factions,Dusk Crest Aegis
sci_fi,DorVer
sci_fi,YsOr
fantasy_factions,The Ancient Hollow of Yar
fantasy_races,EshNarAnus
fantasy_factions,The Brave Crest of Mire
fantasy_factions,The Hidden Forge of Lowgate
fantasy_factions,ElVelTar
sci_fi,KaEl
fantasy_factions,The Silent Dragon of Westfold
fantasy_factions,The Ancient Dragon of Alder
fantasy_factions,The Ironclad Dragon of Ironhold
sci_fi,VelRethIon
real_inspired,Dusk Vanguard Rhon
sci_fi,GonShiUrMi
real_inspired,Sun Coven Bright 23
fantasy_factions,InVeRethTh
fantasy_factions,The Hidden Banner of Pelor
sci_fi,VelElVeShiia
fantasy_factions,The Shattered Thorn of Orin
sci_fi,MarVelRethia
sci_fi,VelMiDor
fantasy_factions,The Verdant Crest of Voss
real_inspired,Crimson Phoenix Harrow 70
real_inspired,Emerald Briar Ithil 44
fantasy_factions,The Obscure Lotus of Redshore
fantasy_factions,The Last Warden of Orin
sci_fi,ThSalThUr
fantasy_races,SalRethMi
fantasy_factions,MarSalQuilar
fantasy_factions,Silver Spear Xan for the Tarn
fantasy_factions,The Shattered Raven of Elden
fantasy_races,IonQuilThUr
fantasy_factions,The Silent Citadel of Alder
fantasy_factions,Verdant Raven Bright
sci_fi,Feral Hollow Lorien
fantasy_factions,Emerald Briar Lorien
real_inspired,Golden Watch Sable
fantasy_factions,VerInVeIonia
sci_fi,TarVerar
fantasy_factions,VeTarInVeus
fantasy_factions,Emerald Eclipse Lowgate
sci_fi,ElEshMiQuilon
fantasy_factions,VerLoar
fantasy_races,ElMi
real_inspired,Shadow Serpent Harrow
sci_fi,IonRethInTh
sci_fi,Thunder Thorn Lorien
fantasy_races,AnElInIna
sci_fi,Silent Citadel Xan
fantasy_factions,The Cracked Briar of Wyr
fantasy_factions,The Silent Thorn of Tarn
fantasy_races,InMiNar
fantasy_races,IonMiKaLo
fantasy_races,MiGonLoon
real_inspired,Iron Watch Stonehelm
fantasy_factions,The Silent Wolf of Orin
fantasy_factions,The Noble Serpent of Bright
fantasy_factions,ElGonIon
fantasy_factions,The Glinting Briar of Korr
fantasy_factions,The Eternal Keep of Ironhold and the Wyr
sci_fi,ZaAnZaIna
fantasy_factions,The Silent Banner of Bright
sci_fi,Verdant Citadel Strata
fantasy_factions,IonVe
fantasy_factions,The Forsaken Spear of Redshore of the Alder
sci_fi,Autumn Hammer Alder
fantasy_factions,SalLoVe
fantasy_factions,Crimson Eclipse Lowgate
fantasy_factions,The Hidden Eclipse of Bright
real_inspired,Sun Eclipse Ironhold
sci_fi,Obsidian Warden Galen
fantasy_factions,The Last Briar of Mire
fantasy_factions,DorMarOrTha
fantasy_races,UrRethUr
fantasy_factions,The Fallen Citadel of Voss 27
sci_fi,YsYsia
fantasy_factions,The Last Hammer of Alder
sci_fi,Dawn Forge Tarn
fantasy_factions,The Cracked Briar of Fall
fantasy_factions,The Shattered Grove of Ithil
fantasy_factions,The Ancient Citadel of Yar
fantasy_factions,The Eternal Beacon of Orin
real_inspired,Golden Briar Epoch
fantasy_factions,The Eternal Eclipse of Southport
fantasy_factions,Radiant Hammer Tarn
fantasy_factions,NarThIn and the Quill
real_inspired,Radiant Keep Celest
fantasy_factions,The Ironclad Beacon of Westfold
fantasy_factions,The Silent Harbor of Quill
real_inspired,Feral Phoenix Ironhold
fantasy_factions,ZaRaRaTar for the Harbor
fantasy_factions,Radiant Spear Stonehelm 4
real_inspired,Shadow Vanguard Tarn
fantasy_factions,The Shattered Hammer of Orin
fantasy_factions,The Silent Banner of Southport
fantasy_factions,The Brave Spear of Umbra
fantasy_factions,TarYs
fantasy_factions,The Cracked Keep of Lowgate
fantasy_factions,InDor
real_inspired,Azure Forge Epoch
sci_fi,Emerald Phoenix Novae
fantasy_factions,Iron Keep Helix
fantasy_factions,ZaYsKaeus
fantasy_factions,The Cracked Spear of Lorien
fantasy_factions,AnUrDorShion
fantasy_factions,The Noble Phoenix of Eastmarch
fantasy_races,MarDor
sci_fi,ShiOrZaDoreus
fantasy_factions,The Forsaken Harbor of Tarn
real_inspired,Golden Raven Quantum
real_inspired,Dawn Eclipse Umbra
fantasy_factions,UrMarVeria
sci_fi,AnVerSalThon
fantasy_races,UrElRethVelar
sci_fi,VerDorLo
sci_fi,AnIonOrVe
sci_fi,ZaReth
fantasy_factions,Golden Vanguard Sable
fantasy_factions,Dusk Watch Alder
fantasy_factions,The Silent Beacon of Goldcrest
fantasy_factions,The Glinting Serpent of Mire
real_inspired,Autumn Phoenix Bright
fantasy_factions,MiTar for the Wyr
real_inspired,Golden Hollow Voss
sci_fi,Feral Phoenix Umbra
real_inspired,Dawn Warden Celest
sci_fi,MiNaron 72
sci_fi,Radiant Banner Lowgate
fantasy_factions,The Fallen Keep of Bright
fantasy_factions,The Fallen Briar of Zeph
sci_fi,Sacred Forge Aegis
fantasy_factions,Sacred Hollow Elden
fantasy_races,LoRethSalVea
real_inspired,Storm Lotus Fall
sci_fi,Golden Crest Quill
fantasy_factions,The Last Hammer of Galen
real_inspired,Dawn Lotus Redshore 93
fantasy_factions,Shadow Coven Yar
sci_fi,Dusk Eclipse Korr
sci_fi,MarKaVeKa
real_inspired,Silent Harbor Zeph
real_inspired,Shadow Eclipse Orin
fantasy_factions,The Obscure Wolf of Ithil
sci_fi,Silent Serpent Tarn
fantasy_races,MiIon
fantasy_factions,Obsidian Citadel Lorien
fantasy_factions,The Verdant Serpent of Eastmarch
fantasy_races,UrShia
fantasy_factions,EshZaZaus
fantasy_factions,Star Banner Fall
fantasy_factions,The Hidden Vanguard of Fall
sci_fi,ZaGonNarKaa
fantasy_factions,The Glinting Hollow of Fall
fantasy_factions,Moon Grove Korr
real_inspired,Autumn Phoenix Stonehelm
fantasy_races,NarTar for the Galen
fantasy_factions,The Eternal Watch of Pelor
sci_fi,Winter Keep Eastmarch of the Voss
real_inspired,Feral Coven Umbra
real_inspired,Moon Phoenix Xan
fantasy_races,DorAnVereus 74
sci_fi,EshZaVera
fantasy_factions,The Cracked Briar of Goldcrest
fantasy_factions,Star Keep Beacon
real_inspired,Storm Vanguard Quantum
real_inspired,Silent Vanguard Aegis
fantasy_factions,Autumn Grove Umbra
fantasy_factions,The Eternal Hollow of Umbra
fantasy_factions,UrMiMia
real_inspired,Storm Keep Silverfield
fantasy_factions,The Verdant Lotus of Lowgate
fantasy_factions,The Noble Lotus of Ithil
fantasy_factions,The Silent Keep of Elden
fantasy_factions,The Verdant Watch of Zeph of the Bright
fantasy_factions,The Shattered Phoenix of Voss 42
real_inspired,Iron Briar Southport
fantasy_factions,Iron Wolf Ithil
fantasy_factions,The Ancient Serpent of Bright
sci_fi,Thunder Citadel Bright for the Mire
fantasy_factions,Shadow Briar Goldcrest for the Korr
sci_fi,VelIonShiNar
sci_fi,Azure Beacon Galen
fantasy_factions,The Glinting Forge of Rivermark of the Warden
fantasy_races,RethLoRethElon
fantasy_factions,InTarLo
sci_fi,ThRethAnIona
fantasy_factions,The Ironclad Beacon of Quill
fantasy_factions,RethLo 87
fantasy_races,RethQuilYs
real_inspired,Star Warden Galen
fantasy_factions,The Glinting Hollow of Stonehelm
fantasy_races,TarEshQuilVeeus
sci_fi,Storm Banner Ironhold for the Beacon
fantasy_factions,Dusk Briar Stonehelm
fantasy_factions,The Brave Banner of Highmere
fantasy_factions,Verdant Banner Quantum
sci_fi,MiIonTarRa
real_inspired,Star Crest Northreach
sci_fi,VeQuilTh 96
fantasy_factions,IonIonRethEsh and the Silverfield
fantasy_factions,The Obscure Spear of Bright
fantasy_factions,The Verdant Harbor of Fall
fantasy_factions,The Verdant Banner of Silverfield
fantasy_factions,The Eternal Forge of Xan
real_inspired,Sun Coven Yar
fantasy_factions,The Shattered Serpent of Lorien
fantasy_factions,The Noble Thorn of Sable
fantasy_factions,The Glinting Beacon of Orin
fantasy_factions,Verdant Grove Pulse
fantasy_factions,The Hidden Banner of Mire
fantasy_factions,The Eternal Raven of Yar
sci_fi,Sun Serpent Ner
sci_fi,ThLoReth
fantasy_factions,Sun Crest Stonehelm
fantasy_factions,The Ironclad Hollow of Zeph
sci_fi,Sun Warden Northreach for the Spear
real_inspired,Radiant Coven Harrow for the Korr
fantasy_factions,The Cracked Spear of Silverfield of the Orin
fantasy_factions,ZaSalElZa
fantasy_factions,The Verdant Crest of Rivermark
fantasy_races,IonOrIon
fantasy_factions,RethTarEshKa
sci_fi,Thunder Hollow Alder
fantasy_factions,Verdant Banner Pulse
fantasy_factions,The Shattered Watch of Orin
real_inspired,Obsidian Grove Mire
fantasy_factions,LoElZa
real_inspired,Storm Briar Southport
sci_fi,Sun Vanguard Korr
fantasy_races,ZaInElus
fantasy_factions,The Fallen Banner of Westfold
fantasy_factions,The Eternal Beacon of Tarn
fantasy_factions,ZaGonUrVeron
fantasy_races,AnVelVelIonar
fantasy_factions,Silent Crest Tarn
sci_fi,ZaVelShi
fantasy_factions,Crimson Grove Goldcrest
fantasy_factions,The Forsaken Forge of Southport 47
sci_fi,IonYs
fantasy_factions,The Silent Eclipse of Korr for the Grove
fantasy_factions,The Ancient Citadel of Pelor
real_inspired,Shadow Lotus Sable
real_inspired,Thunder Beacon Korr
sci_fi,InSalElUra
fantasy_races,EshRaon
fantasy_factions,The Cracked Raven of Korr
sci_fi,Emerald Citadel Lowgate
fantasy_factions,The Ancient Coven of Alder
sci_fi,Moon Briar Fall
fantasy_factions,The Ancient Coven of Lowgate
sci_fi,MarElMarVe
sci_fi,UrEsh
fantasy_factions,KaEshTh
real_inspired,Obsidian Dragon Silverfield
fantasy_factions,Thunder Banner Rhon of the Citadel
fantasy_factions,InKaQuil
fantasy_factions,The Last Hammer of Stonehelm
fantasy_races,EshVerZaTh
real_inspired,Moon Thorn Silverfield
fantasy_factions,Dawn Grove Tarn
sci_fi,Sun Hammer Nova
sci_fi,Dawn Thorn Orin
fantasy_factions,Crimson Grove Southport
fantasy_factions,The Last Phoenix of Pelor
sci_fi,Crimson Phoenix Lowgate
fantasy_factions,Crimson Dragon Novae of the Alder
fantasy_factions,The Noble Crest of Goldcrest
sci_fi,Azure Grove Korr
fantasy_factions,The Verdant Vanguard of Northreach
fantasy_factions,Crimson Vanguard Korr
sci_fi,EshYs
sci_fi,Autumn Serpent Helix
fantasy_races,ZaUrar
sci_fi,KaVeShia
fantasy_factions,The Verdant Grove of Silverfield
real_inspired,Thunder Warden Celest
real_inspired,Emerald Keep Lowgate
fantasy_factions,Radiant Crest Highmere
fantasy_races,ShiYsTareus for the Rivermark
fantasy_factions,The Shattered Keep of Ironhold of the Coven
fantasy_factions,Moon Forge Silverfield
real_inspired,Golden Harbor Pelor
fantasy_factions,Crimson Phoenix Epoch for the Northreach
fantasy_factions,OrLoLo and the Southport
sci_fi,SalKa
fantasy_races,NarVer 43
fantasy_factions,The Obscure Spear of Harrow
sci_fi,EshLoar
fantasy_races,VerLoIonVe
fantasy_factions,Dusk Beacon Beacon
fantasy_races,OrZaAnVel
sci_fi,GonDorTar
fantasy_factions,The Brave Crest of Bright
fantasy_factions,MiLoVelMar
sci_fi,EshUr
fantasy_factions,The Verdant Watch of Mire
fantasy_factions,The Eternal Coven of Ithil
fantasy_factions,TarInar
fantasy_factions,Feral Serpent Elden
real_inspired,Crimson Wolf Eastmarch
fantasy_factions,RaEl of the Eastmarch
fantasy_factions,DorMarEshSal
fantasy_factions,The Brave Hammer of Goldcrest
sci_fi,Radiant Banner Bright
fantasy_factions,The Brave Coven of Bright
fantasy_races,AnShion
real_inspired,Iron Lotus Epoch
sci_fi,Azure Banner Elden
fantasy_factions,The Noble Raven of Rhon
sci_fi,LoYsDorVe
fantasy_factions,The Silent Watch of Wyr
sci_fi,Winter Phoenix Elden
real_inspired,Sun Keep Nova
real_inspired,Dusk Crest Ironhold for the Silverfield
fantasy_factions,The Forsaken Grove of Pelor
sci_fi,Crimson Raven Zenith
fantasy_factions,The Silent Beacon of Xan
fantasy_races,IonUreus
fantasy_factions,Emerald Watch Ner
fantasy_factions,The Ironclad Serpent of Alder
fantasy_factions,Crimson Phoenix Fall
fantasy_races,SalMiShiTara
sci_fi,Radiant Serpent Fall
fantasy_factions,The Silent Vanguard of Wyr
fantasy_factions,Obsidian Briar Westfold
sci_fi,Crimson Eclipse Galen
fantasy_factions,The Fallen Dragon of Pelor
fantasy_factions,TarYsQuilSal of the Pelor
real_inspired,Autumn Thorn Mire
fantasy_factions,The Last Keep of Mire
fantasy_factions,The Obscure Coven of Galen
sci_fi,SalOrTarOr for the Korr
fantasy_factions,The Eternal Serpent of Lorien
fantasy_factions,The Hidden Briar of Goldcrest and the Keep
fantasy_races,TarShiTar
fantasy_factions,RethYsAnReth
fantasy_factions,The Shattered Raven of Wyr
fantasy_factions,The Hidden Harbor of Umbra
sci_fi,GonVerShiUr
real_inspired,Golden Wolf Goldcrest
sci_fi,Golden Beacon Nova
fantasy_factions,The Silent Grove of Elden
fantasy_factions,Star Briar Elden
sci_fi,Silver Wolf Lowgate
sci_fi,Azure Phoenix Ner
fantasy_factions,The Ironclad Vanguard of Elden
fantasy_factions,The Verdant Warden of Lowgate
fantasy_factions,The Cracked Warden of Westfold
fantasy_factions,NarInQuil
fantasy_factions,The Fallen Wolf of Lorien for the Banner
fantasy_factions,Verdant Wolf Yar
fantasy_races,VerShiKaus
sci_fi,Emerald Hollow Voss
fantasy_races,OrInZaus
fantasy_factions,Dawn Warden Ithil
fantasy_factions,The Ironclad Harbor of Xan
fantasy_factions,Iron Hammer Pelor
fantasy_factions,The Verdant Forge of Wyr
sci_fi,Azure Eclipse Harrow
sci_fi,ThYsSalRaeus
fantasy_factions,The Forsaken Lotus of Lowgate
fantasy_factions,Iron Hollow Lorien
sci_fi,Azure Harbor Sable
fantasy_factions,The Brave Raven of Elden
sci_fi,Winter Spear Alder
sci_fi,RaMarYsOr
sci_fi,QuilIon
fantasy_factions,Crimson Spear Silverfield and the Northreach
fantasy_factions,The Verdant Spear of Ithil and the Alder
sci_fi,Golden Watch Novae
sci_fi,QuilSalThEsh 21
fantasy_factions,The Glinting Coven of Ner
real_inspired,Autumn Raven Zeph
real_inspired,Feral Crest Strata
sci_fi,Star Grove Goldcrest
fantasy_races,GonLo
fantasy_factions,Dawn Vanguard Epoch
real_inspired,Shadow Watch Xan of the Silverfield
fantasy_races,RethMiTareus
sci_fi,MarRethVeGon
sci_fi,Autumn Vanguard Xan
sci_fi,Crimson Thorn Aegis
fantasy_factions,Shadow Eclipse Highmere
fantasy_factions,The Forsaken Vanguard of Southport
real_inspired,Sun Watch Northreach
fantasy_factions,VerMiMiRa
real_inspired,Iron Briar Epoch
real_inspired,Verdant Hollow Sable
fantasy_factions,Sun Hammer Ner
fantasy_factions,Azure Hammer Epoch
fantasy_factions,The Hidden Hammer of Rhon and the Harbor
real_inspired,Feral Hammer Ironhold
fantasy_factions,The Noble Hollow of Silverfield
real_inspired,Star Lotus Epoch
real_inspired,Azure Citadel Westfold
fantasy_factions,NarUrRethMar
fantasy_factions,Shadow Banner Lowgate
real_inspired,Crimson Keep Bright 80
real_inspired,Star Keep Galen
fantasy_factions,The Last Eclipse of Goldcrest
fantasy_factions,Winter Coven Eastmarch
fantasy_factions,The Forsaken Eclipse of Zeph
sci_fi,VerDor
fantasy_factions,The Silent Serpent of Alder
fantasy_factions,The Verdant Phoenix of Harrow
fantasy_races,VelSalLoMar
fantasy_factions,The Ancient Coven of Fall
fantasy_factions,The Forsaken Banner of Elden
fantasy_factions,The Eternal Eclipse of Mire
real_inspired,Azure Harbor Celest
fantasy_factions,Star Keep Xan
real_inspired,Moon Eclipse Southport
fantasy_factions,The Fallen Grove of Redshore
fantasy_factions,Thunder Coven Voss 98
sci_fi,Iron Lotus Ner
fantasy_factions,Azure Keep Helix
fantasy_races,NarOrNarLo
fantasy_factions,The Hidden Phoenix of Ithil
fantasy_factions,RaEleus
sci_fi,DorVerQuilZa
sci_fi,Storm Thorn Redshore
fantasy_factions,Emerald Forge Rhon
fantasy_factions,The Eternal Keep of Northreach
real_inspired,Feral Phoenix Zeph
sci_fi,Thunder Serpent Ithil
fantasy_factions,Verdant Serpent Redshore
fantasy_factions,ElShiRaIon
sci_fi,Sacred Raven Pulse
fantasy_factions,The Hidden Dragon of Southport
real_inspired,Silver Hollow Nova
fantasy_factions,The Eternal Serpent of Northreach
fantasy_factions,Azure Thorn Novae 85
fantasy_factions,Sacred Hammer Harrow
sci_fi,AnKaOrMara
fantasy_factions,The Last Citadel of Goldcrest
real_inspired,Storm Citadel Bright
fantasy_factions,The Ironclad Spear of Lowgate
sci_fi,SalThNarIon
fantasy_factions,The Ironclad Lotus of Southport 32
fantasy_factions,Emerald Crest Novae
real_inspired,Azure Warden Ironhold
fantasy_factions,The Ironclad Banner of Xan
real_inspired,Golden Hammer Xan 29
sci_fi,Silver Beacon Aegis
fantasy_factions,The Last Vanguard of Tarn
fantasy_factions,The Brave Keep of Elden
fantasy_factions,DorThVeEsh
sci_fi,YsQuilRa
fantasy_factions,The Eternal Dragon of Umbra
fantasy_factions,The Silent Forge of Stonehelm
fantasy_factions,The Forsaken Dragon of Yar
real_inspired,Golden Vanguard Galen
fantasy_factions,Silver Harbor Eastmarch
sci_fi,AnVeMiVe
fantasy_factions,The Ironclad Wolf of Xan
sci_fi,IonNarMi
fantasy_races,ElInGonMarus
fantasy_factions,The Forsaken Spear of Rivermark
fantasy_factions,UrShiGonia
fantasy_factions,The Cracked Lotus of Stonehelm
real_inspired,Sun Citadel Goldcrest
fantasy_factions,Verdant Dragon Umbra
fantasy_factions,AnLoGon
fantasy_factions,Thunder Citadel Stonehelm
sci_fi,MarTh
sci_fi,GonEshVer of the Umbra
real_inspired,Moon Raven Lorien
real_inspired,Dawn Citadel Epoch
fantasy_factions,Winter Crest Celest and the Hollow
fantasy_factions,NarShiEshIn
fantasy_factions,The Fallen Serpent of Korr
fantasy_factions,Verdant Beacon Bright
fantasy_factions,AnQuilInRa
fantasy_races,ShiEshShius
sci_fi,GonInMieus
real_inspired,Silver Crest Strata
fantasy_factions,Star Hollow Ner
fantasy_factions,The Obscure Serpent of Northreach
fantasy_factions,The Verdant Hammer of Westfold
fantasy_factions,Feral Serpent Tarn
fantasy_races,NarVerInYs
fantasy_races,KaKaMi
fantasy_factions,The Eternal Serpent of Stonehelm
fantasy_factions,The Hidden Grove of Quill
fantasy_factions,The Silent Grove of Ithil
fantasy_factions,The Eternal Forge of Stonehelm
fantasy_races,GonTh
sci_fi,VelGonZa
fantasy_factions,Dawn Lotus Bright
fantasy_factions,Shadow Phoenix Voss
real_inspired,Azure Crest Orbital
fantasy_races,AnElVelon 52
fantasy_factions,ZaIon
fantasy_factions,IonAn
sci_fi,Silent Serpent Xan
real_inspired,Emerald Lotus Fall
fantasy_factions,The Ironclad Thorn of Bright
sci_fi,Autumn Raven Celest
fantasy_factions,The Shattered Coven of Eastmarch
sci_fi,LoElElLo
fantasy_factions,ElKaAn for the Xan
fantasy_factions,The Forsaken Beacon of Lowgate
real_inspired,Storm Crest Pulse for the Fall
fantasy_factions,Dusk Briar Umbra
fantasy_factions,The Cracked Spear of Pelor
fantasy_factions,The Forsaken Coven of Lorien
sci_fi,Obsidian Beacon Wyr for the Hammer
fantasy_factions,The Cracked Coven of Rhon
fantasy_factions,Sun Hammer Rivermark
fantasy_factions,Storm Crest Elden
real_inspired,Dusk Thorn Eastmarch
fantasy_factions,The Noble Dragon of Silverfield
real_inspired,Winter Banner Mire
real_inspired,Verdant Vanguard Novae for the Briar
real_inspired,Emerald Serpent Pulse
fantasy_factions,Feral Hollow Beacon
sci_fi,Silent Forge Ironhold
real_inspired,Verdant Crest Korr
fantasy_factions,The Brave Vanguard of Goldcrest
fantasy_factions,The Brave Phoenix of Westfold
sci_fi,Sacred Serpent Zenith
fantasy_factions,Storm Banner Zeph 49
fantasy_factions,Azure Phoenix Eastmarch
sci_fi,Dusk Wolf Westfold
sci_fi,ZaAna
sci_fi,Autumn Citadel Goldcrest of the Hammer
fantasy_factions,Obsidian Hollow Aegis
fantasy_factions,RaGonVe of the Galen
fantasy_factions,VeVeon
sci_fi,ShiRaKaVer
fantasy_factions,The Ancient Grove of Zeph of the Ithil
fantasy_factions,Autumn Thorn Lowgate
